period_id,origen,pais_origen,destino,pais_destino,vuelos,pasajeros
2026M06,ORLANDO,Estados Unidos,CANCUN,Mexico,70,9658
2026M06,ORLANDO,Estados Unidos,GUADALAJARA,Mexico,21,3487
2026M06,ORLANDO,Estados Unidos,MERIDA,Mexico,9,1208
2026M06,ORLANDO,Estados Unidos,MEXICO,Mexico,115,15810
2026M06,ORLANDO,Estados Unidos,MONTERREY,Mexico,19,2946
2026M06,ORLANDO,Estados Unidos,QUERETARO,Mexico,9,952
2026M06,OTTAWA,Canada,CANCUN,Mexico,8,565
2026M06,OTTAWA,Canada,PUERTO VALLARTA,Mexico,0,0
2026M06,PANAMA,Panama,CANCUN,Mexico,179,25395
2026M06,PANAMA,Panama,GUADALAJARA,Mexico,38,5414
2026M06,PANAMA,Panama,MEXICO,Mexico,211,28505
2026M06,PANAMA,Panama,MONTERREY,Mexico,34,4592
2026M06,PANAMA,Panama,SAN JOSÉ DEL CABO,Mexico,13,1463
2026M06,PANAMA,Panama,SANTA LUCÍA,Mexico,0,0
2026M06,PARIS,Francia,CANCUN,Mexico,10,2917
2026M06,PARIS,Francia,GUADALAJARA,Mexico,7,0
2026M06,PARIS,Francia,MEXICO,Mexico,93,22742
2026M06,PARIS,Francia,MONTERREY,Mexico,13,2646
2026M06,PARIS,Francia,SANTA LUCÍA,Mexico,9,0
2026M06,PHILADELPHIA,Estados Unidos,CANCUN,Mexico,83,12351
2026M06,PHILADELPHIA,Estados Unidos,MEXICO,Mexico,30,3549
2026M06,PHOENIX,Estados Unidos,CANCUN,Mexico,64,10887
2026M06,PHOENIX,Estados Unidos,CULIACAN,Mexico,8,845
2026M06,PHOENIX,Estados Unidos,GUADALAJARA,Mexico,73,8002
2026M06,PHOENIX,Estados Unidos,HERMOSILLO,Mexico,30,1773
2026M06,PHOENIX,Estados Unidos,IXTAPA ZIHUATANEJO,Mexico,8,551
2026M06,PHOENIX,Estados Unidos,LORETO,Mexico,21,1242
2026M06,PHOENIX,Estados Unidos,MANZANILLO,Mexico,0,0
2026M06,PHOENIX,Estados Unidos,MAZATLAN,Mexico,30,2154
2026M06,PHOENIX,Estados Unidos,MEXICO,Mexico,60,8328
2026M06,PHOENIX,Estados Unidos,MONTERREY,Mexico,21,1063
2026M06,PHOENIX,Estados Unidos,PUERTO VALLARTA,Mexico,60,8577
2026M06,PHOENIX,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,120,16227
2026M06,PHOENIX,Estados Unidos,TIJUANA,Mexico,21,849
2026M06,PITTSBURGH,Estados Unidos,CANCUN,Mexico,4,505
2026M06,"PORTLAND, OREGON",Estados Unidos,CANCUN,Mexico,0,0
2026M06,"PORTLAND, OREGON",Estados Unidos,GUADALAJARA,Mexico,42,6956
2026M06,"PORTLAND, OREGON",Estados Unidos,PUERTO VALLARTA,Mexico,4,643
2026M06,"PORTLAND, OREGON",Estados Unidos,SAN JOSÉ DEL CABO,Mexico,4,668
2026M06,PRINCE GEORGE,Canada,PUERTO VALLARTA,Mexico,0,0
2026M06,PUEBLA,Mexico,HOUSTON,Estados Unidos,43,2576
2026M06,PUEBLA,Mexico,LOS ANGELES,Estados Unidos,17,1516
2026M06,PUEBLA,Mexico,NEWARK,Estados Unidos,17,2019
2026M06,PUERTO ESCONDIDO,Mexico,CALGARY,Canada,0,0
2026M06,PUERTO ESCONDIDO,Mexico,DALLAS-FORT WORTH,Estados Unidos,8,499
2026M06,PUERTO ESCONDIDO,Mexico,HOUSTON,Estados Unidos,12,680
2026M06,PUERTO ESCONDIDO,Mexico,TORONTO,Canada,0,0
2026M06,PUERTO VALLARTA,Mexico,ABBOTSFORD,Canada,0,0
2026M06,PUERTO VALLARTA,Mexico,ATLANTA,Estados Unidos,30,4656
2026M06,PUERTO VALLARTA,Mexico,AUSTIN,Estados Unidos,0,0
2026M06,PUERTO VALLARTA,Mexico,CALGARY,Canada,20,3185
2026M06,PUERTO VALLARTA,Mexico,CHICAGO,Estados Unidos,8,1266
2026M06,PUERTO VALLARTA,Mexico,COMOX,Canada,0,0
2026M06,PUERTO VALLARTA,Mexico,DALLAS-FORT WORTH,Estados Unidos,54,8752
2026M06,PUERTO VALLARTA,Mexico,DENVER,Estados Unidos,56,7697
2026M06,PUERTO VALLARTA,Mexico,DETROIT,Estados Unidos,0,0
2026M06,PUERTO VALLARTA,Mexico,EDMONTON,Canada,5,615
2026M06,PUERTO VALLARTA,Mexico,HAMILTON,Canada,0,0
2026M06,PUERTO VALLARTA,Mexico,HOUSTON,Estados Unidos,81,10262
2026M06,PUERTO VALLARTA,Mexico,KELOWNA,Canada,0,0
2026M06,PUERTO VALLARTA,Mexico,LAS VEGAS,Estados Unidos,0,0
2026M06,PUERTO VALLARTA,Mexico,LOS ANGELES,Estados Unidos,104,16270
2026M06,PUERTO VALLARTA,Mexico,MINNEAPOLIS,Estados Unidos,0,0
2026M06,PUERTO VALLARTA,Mexico,MONTREAL,Canada,0,0
2026M06,PUERTO VALLARTA,Mexico,NEWARK,Estados Unidos,4,393
2026M06,PUERTO VALLARTA,Mexico,NUEVA YORK,Estados Unidos,0,0
2026M06,PUERTO VALLARTA,Mexico,OTTAWA,Canada,0,0
2026M06,PUERTO VALLARTA,Mexico,PHOENIX,Estados Unidos,60,8102
2026M06,PUERTO VALLARTA,Mexico,"PORTLAND, OREGON",Estados Unidos,3,445
2026M06,PUERTO VALLARTA,Mexico,PRINCE GEORGE,Canada,0,0
2026M06,PUERTO VALLARTA,Mexico,QUEBEC,Canada,0,0
2026M06,PUERTO VALLARTA,Mexico,"REGINA, Canada",Canada,0,0
2026M06,PUERTO VALLARTA,Mexico,SACRAMENTO,Estados Unidos,4,644
2026M06,PUERTO VALLARTA,Mexico,SALT LAKE CITY,Estados Unidos,24,3499
2026M06,PUERTO VALLARTA,Mexico,SAN DIEGO,Estados Unidos,4,647
2026M06,PUERTO VALLARTA,Mexico,SAN FRANCISCO,Estados Unidos,31,4942
2026M06,PUERTO VALLARTA,Mexico,"SAN JOSE, CALIFORNIA",Estados Unidos,0,0
2026M06,PUERTO VALLARTA,Mexico,"SANTA ANA, CALIFORNIA",Estados Unidos,0,0
2026M06,PUERTO VALLARTA,Mexico,SASKATOON,Canada,0,0
2026M06,PUERTO VALLARTA,Mexico,SEATTLE,Estados Unidos,4,677
2026M06,PUERTO VALLARTA,Mexico,ST. LOUIS,Estados Unidos,0,0
2026M06,PUERTO VALLARTA,Mexico,TORONTO,Canada,4,628
2026M06,PUERTO VALLARTA,Mexico,VANCOUVER,Canada,12,1908
2026M06,PUERTO VALLARTA,Mexico,"VICTORIA, COLUMBIA",Canada,0,0
2026M06,PUERTO VALLARTA,Mexico,WINNIPEG,Canada,0,0
2026M06,PUNTA CANA,Republica Dominicana,CANCUN,Mexico,39,3582
2026M06,PUNTA CANA,Republica Dominicana,MEXICO,Mexico,30,4387
2026M06,PUNTA CANA,Republica Dominicana,SANTA LUCÍA,Mexico,30,4203
2026M06,"Providence, Rhode Island",Estados Unidos,CANCUN,Mexico,0,0
2026M06,QUEBEC,Canada,CANCUN,Mexico,9,1412
2026M06,QUEBEC,Canada,PUERTO VALLARTA,Mexico,0,0
2026M06,QUEBEC,Canada,TULUM,Mexico,0,0
2026M06,QUERETARO,Mexico,ATLANTA,Estados Unidos,30,2274
2026M06,QUERETARO,Mexico,CHICAGO,Estados Unidos,8,1203
2026M06,QUERETARO,Mexico,DALLAS-FORT WORTH,Estados Unidos,107,12755
2026M06,QUERETARO,Mexico,DENVER,Estados Unidos,8,490
2026M06,QUERETARO,Mexico,DETROIT,Estados Unidos,21,1233
2026M06,QUERETARO,Mexico,HOUSTON,Estados Unidos,111,10584
2026M06,QUERETARO,Mexico,LOS ANGELES,Estados Unidos,9,779
2026M06,QUERETARO,Mexico,MADRID,España,8,2897
2026M06,QUERETARO,Mexico,MEMPHIS,Estados Unidos,22,0
2026M06,QUERETARO,Mexico,ORLANDO,Estados Unidos,9,749
2026M06,QUERETARO,Mexico,SAN ANTONIO,Estados Unidos,54,2781
2026M06,QUITO,Ecuador,MEXICO,Mexico,18,1903
2026M06,QUITO,Ecuador,SANTA LUCÍA,Mexico,15,0
2026M06,RALEIGH/DURHAM,Estados Unidos,CANCUN,Mexico,0,0
2026M06,RALEIGH/DURHAM,Estados Unidos,MEXICO,Mexico,30,2456
2026M06,"REGINA, Canada",Canada,CANCUN,Mexico,0,0
2026M06,"REGINA, Canada",Canada,MAZATLAN,Mexico,0,0
2026M06,"REGINA, Canada",Canada,PUERTO VALLARTA,Mexico,0,0
2026M06,RENO,Estados Unidos,GUADALAJARA,Mexico,22,2743
2026M06,ROMA,Italia,CANCUN,Mexico,4,1119
2026M06,ROMA,Italia,MEXICO,Mexico,30,6234
2026M06,SACRAMENTO,Estados Unidos,DEL BAJIO,Mexico,4,605
2026M06,SACRAMENTO,Estados Unidos,GUADALAJARA,Mexico,90,14922
2026M06,SACRAMENTO,Estados Unidos,MEXICO,Mexico,0,0
2026M06,SACRAMENTO,Estados Unidos,MORELIA,Mexico,18,2744
2026M06,SACRAMENTO,Estados Unidos,PUERTO VALLARTA,Mexico,4,524
2026M06,SACRAMENTO,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,28,4376
2026M06,SALT LAKE CITY,Estados Unidos,CANCUN,Mexico,30,5588
2026M06,SALT LAKE CITY,Estados Unidos,GUADALAJARA,Mexico,43,6154
2026M06,SALT LAKE CITY,Estados Unidos,MEXICO,Mexico,30,3635
2026M06,SALT LAKE CITY,Estados Unidos,MONTERREY,Mexico,0,0
2026M06,SALT LAKE CITY,Estados Unidos,PUERTO VALLARTA,Mexico,24,3581
2026M06,SALT LAKE CITY,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,30,4430
2026M06,SAN ANTONIO,Estados Unidos,CANCUN,Mexico,44,6727
2026M06,SAN ANTONIO,Estados Unidos,DEL BAJIO,Mexico,4,396
2026M06,SAN ANTONIO,Estados Unidos,GUADALAJARA,Mexico,59,6349
2026M06,SAN ANTONIO,Estados Unidos,MEXICO,Mexico,90,12556
2026M06,SAN ANTONIO,Estados Unidos,MONTERREY,Mexico,45,5518
2026M06,SAN ANTONIO,Estados Unidos,MORELIA,Mexico,0,0
2026M06,SAN ANTONIO,Estados Unidos,QUERETARO,Mexico,26,3102
2026M06,SAN ANTONIO,Estados Unidos,SAN LUIS POTOSI,Mexico,13,1078
2026M06,SAN ANTONIO,Estados Unidos,TORREON,Mexico,6,438
2026M06,SAN DIEGO,Estados Unidos,PUERTO VALLARTA,Mexico,4,678
2026M06,SAN DIEGO,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,75,11048
2026M06,SAN FRANCISCO,Estados Unidos,CANCUN,Mexico,68,11333
2026M06,SAN FRANCISCO,Estados Unidos,GUADALAJARA,Mexico,30,4351
2026M06,SAN FRANCISCO,Estados Unidos,IXTAPA ZIHUATANEJO,Mexico,0,0
2026M06,SAN FRANCISCO,Estados Unidos,LORETO,Mexico,0,0
2026M06,SAN FRANCISCO,Estados Unidos,MEXICO,Mexico,148,20229
2026M06,SAN FRANCISCO,Estados Unidos,MONTERREY,Mexico,30,2053
2026M06,SAN FRANCISCO,Estados Unidos,PUERTO VALLARTA,Mexico,30,4790
2026M06,SAN FRANCISCO,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,96,15252
2026M06,"SAN JOSE, CALIFORNIA",Estados Unidos,DEL BAJIO,Mexico,8,1255
2026M06,"SAN JOSE, CALIFORNIA",Estados Unidos,GUADALAJARA,Mexico,47,9090
2026M06,"SAN JOSE, CALIFORNIA",Estados Unidos,MORELIA,Mexico,13,1808
2026M06,"SAN JOSE, CALIFORNIA",Estados Unidos,PUERTO VALLARTA,Mexico,0,0
2026M06,"SAN JOSE, CALIFORNIA",Estados Unidos,SAN JOSÉ DEL CABO,Mexico,0,0
2026M06,"SAN JOSE, CALIFORNIA",Estados Unidos,ZACATECAS,Mexico,9,1413
2026M06,"SAN JOSE, COSTA RICA",Costa Rica,CANCUN,Mexico,60,5221
2026M06,"SAN JOSE, COSTA RICA",Costa Rica,GUADALAJARA,Mexico,9,696
2026M06,"SAN JOSE, COSTA RICA",Costa Rica,MEXICO,Mexico,120,14805
2026M06,"SAN JOSE, COSTA RICA",Costa Rica,MONTERREY,Mexico,9,835
2026M06,SAN JOSÉ DEL CABO,Mexico,ATLANTA,Estados Unidos,34,5863
2026M06,SAN JOSÉ DEL CABO,Mexico,AUSTIN,Estados Unidos,20,2742
2026M06,SAN JOSÉ DEL CABO,Mexico,BALTIMORE,Estados Unidos,0,0
2026M06,SAN JOSÉ DEL CABO,Mexico,CALGARY,Canada,12,1806
2026M06,SAN JOSÉ DEL CABO,Mexico,CHARLOTTE,Estados Unidos,21,3335
2026M06,SAN JOSÉ DEL CABO,Mexico,CHICAGO,Estados Unidos,33,5394
2026M06,SAN JOSÉ DEL CABO,Mexico,DALLAS-FORT WORTH,Estados Unidos,130,21695
2026M06,SAN JOSÉ DEL CABO,Mexico,DENVER,Estados Unidos,82,11227
2026M06,SAN JOSÉ DEL CABO,Mexico,DETROIT,Estados Unidos,0,0
2026M06,SAN JOSÉ DEL CABO,Mexico,EDMONTON,Canada,0,0
2026M06,SAN JOSÉ DEL CABO,Mexico,FRANKFURT,Alemania,0,0
2026M06,SAN JOSÉ DEL CABO,Mexico,HOUSTON,Estados Unidos,158,18581
2026M06,SAN JOSÉ DEL CABO,Mexico,INDIANAPOLIS,Estados Unidos,0,0
2026M06,SAN JOSÉ DEL CABO,Mexico,KANSAS CITY,Estados Unidos,0,0
2026M06,SAN JOSÉ DEL CABO,Mexico,KELOWNA,Canada,0,0
2026M06,SAN JOSÉ DEL CABO,Mexico,LAS VEGAS,Estados Unidos,20,2396
2026M06,SAN JOSÉ DEL CABO,Mexico,LOS ANGELES,Estados Unidos,167,26377
2026M06,SAN JOSÉ DEL CABO,Mexico,MINNEAPOLIS,Estados Unidos,0,0
2026M06,SAN JOSÉ DEL CABO,Mexico,MONTREAL,Canada,0,0
2026M06,SAN JOSÉ DEL CABO,Mexico,NASHVILLE,Estados Unidos,4,473
2026M06,SAN JOSÉ DEL CABO,Mexico,NEWARK,Estados Unidos,8,1256
2026M06,SAN JOSÉ DEL CABO,Mexico,NUEVA YORK,Estados Unidos,29,3585
2026M06,SAN JOSÉ DEL CABO,Mexico,OAKLAND,Estados Unidos,0,0
2026M06,SAN JOSÉ DEL CABO,Mexico,ONTARIO,Estados Unidos,0,0
2026M06,SAN JOSÉ DEL CABO,Mexico,PANAMA,Panama,13,1326
2026M06,SAN JOSÉ DEL CABO,Mexico,PHOENIX,Estados Unidos,120,15704
2026M06,SAN JOSÉ DEL CABO,Mexico,"PORTLAND, OREGON",Estados Unidos,4,588
2026M06,SAN JOSÉ DEL CABO,Mexico,SACRAMENTO,Estados Unidos,28,4338
2026M06,SAN JOSÉ DEL CABO,Mexico,SALT LAKE CITY,Estados Unidos,30,4371
2026M06,SAN JOSÉ DEL CABO,Mexico,SAN DIEGO,Estados Unidos,75,10181
2026M06,SAN JOSÉ DEL CABO,Mexico,SAN FRANCISCO,Estados Unidos,96,14877
2026M06,SAN JOSÉ DEL CABO,Mexico,"SAN JOSE, CALIFORNIA",Estados Unidos,0,0
2026M06,SAN JOSÉ DEL CABO,Mexico,"SANTA ANA, CALIFORNIA",Estados Unidos,30,4282
2026M06,SAN JOSÉ DEL CABO,Mexico,SEATTLE,Estados Unidos,34,5290
2026M06,SAN JOSÉ DEL CABO,Mexico,ST. LOUIS,Estados Unidos,4,462
2026M06,SAN JOSÉ DEL CABO,Mexico,TORONTO,Canada,4,596
2026M06,SAN JOSÉ DEL CABO,Mexico,VANCOUVER,Canada,20,3076
2026M06,SAN JOSÉ DEL CABO,Mexico,"VICTORIA, COLUMBIA",Canada,0,0
2026M06,SAN JOSÉ DEL CABO,Mexico,WINNIPEG,Canada,0,0
2026M06,SAN LUIS POTOSI,Mexico,ATLANTA,Estados Unidos,0,0
2026M06,SAN LUIS POTOSI,Mexico,CHICAGO,Estados Unidos,17,1544
2026M06,SAN LUIS POTOSI,Mexico,DALLAS-FORT WORTH,Estados Unidos,43,4931
2026M06,SAN LUIS POTOSI,Mexico,HOUSTON,Estados Unidos,73,5358
2026M06,SAN LUIS POTOSI,Mexico,SAN ANTONIO,Estados Unidos,13,940
2026M06,SAN PEDRO SULA,Honduras,MEXICO,Mexico,17,1201
2026M06,SAN SALVADOR,El Salvador,MEXICO,Mexico,75,9028
2026M06,"SANTA ANA, CALIFORNIA",Estados Unidos,PUERTO VALLARTA,Mexico,0,0
2026M06,"SANTA ANA, CALIFORNIA",Estados Unidos,SAN JOSÉ DEL CABO,Mexico,30,4693
2026M06,SANTA LUCÍA,Mexico,BOGOTA,Colombia,64,5576
2026M06,SANTA LUCÍA,Mexico,CAMPINAS,Brasil,8,0
2026M06,SANTA LUCÍA,Mexico,CARACAS,Venezuela,4,935
2026M06,SANTA LUCÍA,Mexico,CARTAGENA DE INDIAS,Colombia,12,1239
2026M06,SANTA LUCÍA,Mexico,CHICAGO,Estados Unidos,0,0
2026M06,SANTA LUCÍA,Mexico,DOHA,Qatar,3,0
2026M06,SANTA LUCÍA,Mexico,ESTAMBUL (ARNAVUTKOY),Turquia,4,0
2026M06,SANTA LUCÍA,Mexico,FRANKFURT,Alemania,30,0
2026M06,SANTA LUCÍA,Mexico,GUATEMALA,Guatemala,14,0
2026M06,SANTA LUCÍA,Mexico,HONG KONG,HONG KONG,25,0
2026M06,SANTA LUCÍA,Mexico,HOUSTON,Estados Unidos,3,0
2026M06,SANTA LUCÍA,Mexico,JEBEL ALI,Emiratos Arabes,8,0
2026M06,SANTA LUCÍA,Mexico,LA HABANA,Cuba,13,1109
2026M06,SANTA LUCÍA,Mexico,LIMA,Peru,4,0
2026M06,SANTA LUCÍA,Mexico,LOS ANGELES,Estados Unidos,41,0
2026M06,SANTA LUCÍA,Mexico,"LOUISVILLE, KENTUCKY",Estados Unidos,22,0
2026M06,SANTA LUCÍA,Mexico,LUXEMBURGO,Luxemburgo,25,0
2026M06,SANTA LUCÍA,Mexico,MEDELLIN,Colombia,17,1630
2026M06,SANTA LUCÍA,Mexico,MIAMI,Estados Unidos,6,0
2026M06,SANTA LUCÍA,Mexico,MONTREAL,Canada,1,0
2026M06,SANTA LUCÍA,Mexico,PANAMA,Panama,4,0
2026M06,SANTA LUCÍA,Mexico,PARIS,Francia,9,0
2026M06,SANTA LUCÍA,Mexico,PUNTA CANA,Republica Dominicana,29,3680
2026M06,SANTA LUCÍA,Mexico,QUITO,Ecuador,13,0
2026M06,SANTA LUCÍA,Mexico,SAN ANTONIO,Estados Unidos,6,4
2026M06,SANTA LUCÍA,Mexico,"SAN JOSE, COSTA RICA",Costa Rica,4,0
2026M06,SANTA LUCÍA,Mexico,SAN PEDRO SULA,Honduras,0,0
2026M06,SANTA LUCÍA,Mexico,SANTIAGO DE CHILE,Chile,3,0
2026M06,SANTA LUCÍA,Mexico,"SANTO DOMINGO,REP DOM",Republica Dominicana,16,1983
2026M06,SANTA LUCÍA,Mexico,SHANGHAI,China,31,0
2026M06,SANTA LUCÍA,Mexico,SHENZHEN,China,3,0
2026M06,SANTA LUCÍA,Mexico,Seoul,COREA DEL SUR,9,0
2026M06,SANTA LUCÍA,Mexico,TORONTO,Canada,24,0
2026M06,SANTA LUCÍA,Mexico,"VALENCIA, Venezuela",Venezuela,0,0
2026M06,SANTA LUCÍA,Mexico,VANCOUVER,Canada,0,0
2026M06,SANTA LUCÍA,Mexico,WUXI,China,0,0
2026M06,SANTIAGO DE CHILE,Chile,CANCUN,Mexico,4,992
2026M06,SANTIAGO DE CHILE,Chile,MEXICO,Mexico,27,4577
2026M06,SANTIAGO DE CHILE,Chile,SANTA LUCÍA,Mexico,3,0
2026M06,"SANTO DOMINGO,REP DOM",Republica Dominicana,MEXICO,Mexico,30,3274
2026M06,"SANTO DOMINGO,REP DOM",Republica Dominicana,SANTA LUCÍA,Mexico,16,1724
2026M06,SAO PAULO,Brasil,MEXICO,Mexico,59,10802
2026M06,SASKATOON,Canada,CANCUN,Mexico,0,0
2026M06,SASKATOON,Canada,PUERTO VALLARTA,Mexico,0,0
2026M06,SEATTLE,Estados Unidos,CANCUN,Mexico,1,108
2026M06,SEATTLE,Estados Unidos,GUADALAJARA,Mexico,46,6567
2026M06,SEATTLE,Estados Unidos,MEXICO,Mexico,30,4080
2026M06,SEATTLE,Estados Unidos,PUERTO VALLARTA,Mexico,4,696
2026M06,SEATTLE,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,35,5312
2026M06,SHANGHAI,China,SANTA LUCÍA,Mexico,42,0
2026M06,SHENZHEN,China,MEXICO,Mexico,12,1521
2026M06,SHENZHEN,China,SANTA LUCÍA,Mexico,4,0
2026M06,ST. JOHN'S,Canada,CANCUN,Mexico,0,0
2026M06,ST. LOUIS,Estados Unidos,CANCUN,Mexico,90,14098
2026M06,ST. LOUIS,Estados Unidos,PUERTO VALLARTA,Mexico,0,0
2026M06,ST. LOUIS,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,4,478
2026M06,Seoul,COREA DEL SUR,GUADALAJARA,Mexico,13,0
2026M06,Seoul,COREA DEL SUR,MEXICO,Mexico,30,5816
2026M06,Seoul,COREA DEL SUR,SANTA LUCÍA,Mexico,8,0
2026M06,TAMPA,Estados Unidos,CANCUN,Mexico,31,4654
2026M06,TAMPA,Estados Unidos,MEXICO,Mexico,30,4429
2026M06,TAMPICO,Mexico,DALLAS-FORT WORTH,Estados Unidos,25,1294
2026M06,TAMPICO,Mexico,HOUSTON,Estados Unidos,29,1824
2026M06,TEPIC,Mexico,CALGARY,Canada,0,0
2026M06,TEPIC,Mexico,HOUSTON,Estados Unidos,4,74
2026M06,TEPIC,Mexico,LOS ANGELES,Estados Unidos,13,1385
2026M06,THUNDER BAY,Canada,CANCUN,Mexico,0,0
2026M06,TIJUANA,Mexico,PHOENIX,Estados Unidos,21,821
2026M06,TOKYO,Japon,MEXICO,Mexico,60,11160
2026M06,TOLUCA,Mexico,MEMPHIS,Estados Unidos,22,0
2026M06,TORONTO,Canada,CANCUN,Mexico,209,30683
2026M06,TORONTO,Canada,COZUMEL,Mexico,2,279
2026M06,TORONTO,Canada,GUADALAJARA,Mexico,12,1411
2026M06,TORONTO,Canada,HUATULCO,Mexico,0,0
2026M06,TORONTO,Canada,IXTAPA ZIHUATANEJO,Mexico,0,0
2026M06,TORONTO,Canada,MAZATLAN,Mexico,0,0
2026M06,TORONTO,Canada,MERIDA,Mexico,0,0
2026M06,TORONTO,Canada,MEXICO,Mexico,104,13827
2026M06,TORONTO,Canada,MONTERREY,Mexico,16,1824
2026M06,TORONTO,Canada,PUERTO ESCONDIDO,Mexico,0,0
2026M06,TORONTO,Canada,PUERTO VALLARTA,Mexico,4,536
2026M06,TORONTO,Canada,SAN JOSÉ DEL CABO,Mexico,4,607
2026M06,TORONTO,Canada,SANTA LUCÍA,Mexico,25,0
2026M06,TORONTO,Canada,TULUM,Mexico,0,0
2026M06,TORREON,Mexico,DALLAS-FORT WORTH,Estados Unidos,60,3173
2026M06,TORREON,Mexico,SAN ANTONIO,Estados Unidos,6,332
2026M06,TULSA,Estados Unidos,CANCUN,Mexico,8,1329
2026M06,TULUM,Mexico,ATLANTA,Estados Unidos,4,480
2026M06,TULUM,Mexico,CALGARY,Canada,0,0
2026M06,TULUM,Mexico,DALLAS-FORT WORTH,Estados Unidos,21,1365
2026M06,TULUM,Mexico,HOUSTON,Estados Unidos,31,3529
2026M06,TULUM,Mexico,MIAMI,Estados Unidos,24,2096
2026M06,TULUM,Mexico,MONTREAL,Canada,0,0
2026M06,TULUM,Mexico,NEWARK,Estados Unidos,0,0
2026M06,TULUM,Mexico,NUEVA YORK,Estados Unidos,0,0
2026M06,TULUM,Mexico,QUEBEC,Canada,0,0
2026M06,TULUM,Mexico,TORONTO,Canada,0,0
2026M06,URUAPAN,Mexico,LOS ANGELES,Estados Unidos,9,999
2026M06,"VALENCIA, Venezuela",Venezuela,CANCUN,Mexico,0,0
2026M06,"VALENCIA, Venezuela",Venezuela,SANTA LUCÍA,Mexico,0,0
2026M06,VANCOUVER,Canada,CANCUN,Mexico,23,3671
2026M06,VANCOUVER,Canada,GUADALAJARA,Mexico,15,1934
2026M06,VANCOUVER,Canada,HUATULCO,Mexico,0,0
2026M06,VANCOUVER,Canada,IXTAPA ZIHUATANEJO,Mexico,0,0
2026M06,VANCOUVER,Canada,MAZATLAN,Mexico,0,0
2026M06,VANCOUVER,Canada,MEXICO,Mexico,74,9890
2026M06,VANCOUVER,Canada,PUERTO VALLARTA,Mexico,12,1762
2026M06,VANCOUVER,Canada,SAN JOSÉ DEL CABO,Mexico,20,2716
2026M06,VERACRUZ,Mexico,DALLAS-FORT WORTH,Estados Unidos,54,2073
2026M06,VERACRUZ,Mexico,HOUSTON,Estados Unidos,30,3337
2026M06,"VICTORIA, COLUMBIA",Canada,CANCUN,Mexico,0,0
2026M06,"VICTORIA, COLUMBIA",Canada,PUERTO VALLARTA,Mexico,0,0
2026M06,"VICTORIA, COLUMBIA",Canada,SAN JOSÉ DEL CABO,Mexico,0,0
2026M06,WASHINGTON,Estados Unidos,CANCUN,Mexico,61,10137
2026M06,WASHINGTON,Estados Unidos,MEXICO,Mexico,60,6873
2026M06,WINDSOR,Canada,CANCUN,Mexico,0,0
2026M06,WINNIPEG,Canada,CANCUN,Mexico,4,535
2026M06,WINNIPEG,Canada,HUATULCO,Mexico,0,0
2026M06,WINNIPEG,Canada,MAZATLAN,Mexico,0,0
2026M06,WINNIPEG,Canada,PUERTO VALLARTA,Mexico,0,0
2026M06,WINNIPEG,Canada,SAN JOSÉ DEL CABO,Mexico,0,0
2026M06,WUXI,China,SANTA LUCÍA,Mexico,17,0
2026M06,ZACATECAS,Mexico,CHICAGO,Estados Unidos,17,2192
2026M06,ZACATECAS,Mexico,DALLAS-FORT WORTH,Estados Unidos,30,1680
2026M06,ZACATECAS,Mexico,LOS ANGELES,Estados Unidos,17,2364
2026M06,ZACATECAS,Mexico,OAKLAND,Estados Unidos,0,0
2026M06,ZACATECAS,Mexico,"SAN JOSE, CALIFORNIA",Estados Unidos,9,1252
2026M06,"ZARAGOZA, ES",España,SANTA LUCÍA,Mexico,14,0
2026M06,ZURICH,Suiza,CANCUN,Mexico,5,1431
2026M07,ABBOTSFORD,Canada,PUERTO VALLARTA,Mexico,0,0
2026M07,ACAPULCO,Mexico,DALLAS-FORT WORTH,Estados Unidos,9,585
2026M07,ACAPULCO,Mexico,HOUSTON,Estados Unidos,9,595
2026M07,ACAPULCO,Mexico,MONTREAL,Canada,0,0
2026M07,AGUASCALIENTES,Mexico,CHICAGO,Estados Unidos,17,2767
2026M07,AGUASCALIENTES,Mexico,DALLAS-FORT WORTH,Estados Unidos,62,3690
2026M07,AGUASCALIENTES,Mexico,HOUSTON,Estados Unidos,62,4214
2026M07,AGUASCALIENTES,Mexico,LOS ANGELES,Estados Unidos,17,2759
2026M07,AMSTERDAM,Paises Bajos,CANCUN,Mexico,9,2190
2026M07,AMSTERDAM,Paises Bajos,MEXICO,Mexico,62,16050
2026M07,ATLANTA,Estados Unidos,CANCUN,Mexico,193,33716
2026M07,ATLANTA,Estados Unidos,COZUMEL,Mexico,0,0
2026M07,ATLANTA,Estados Unidos,DEL BAJIO,Mexico,31,2486
2026M07,ATLANTA,Estados Unidos,GUADALAJARA,Mexico,31,5050
2026M07,ATLANTA,Estados Unidos,MEXICO,Mexico,154,24070
2026M07,ATLANTA,Estados Unidos,MONTERREY,Mexico,61,5751
2026M07,ATLANTA,Estados Unidos,PUERTO VALLARTA,Mexico,31,4384
